ID,Date
746,2016-01-16T00:00:00
747,2016-01-17T00:00:00
748,2016-01-18T00:00:00
749,2016-01-19T00:00:00
750,2016-01-20T00:00:00
751,2016-01-21T00:00:00
752,2016-01-22T00:00:00
753,2016-01-23T00:00:00
754,2016-01-24T00:00:00
755,2016-01-25T00:00:00
756,2016-01-26T00:00:00
757,2016-01-27T00:00:00
758,2016-01-28T00:00:00
759,2016-01-29T00:00:00
760,2016-01-30T00:00:00
761,2016-01-31T00:00:00
762,2016-02-01T00:00:00
763,2016-02-02T00:00:00
764,2016-02-03T00:00:00
765,2016-02-04T00:00:00
766,2016-02-05T00:00:00
767,2016-02-06T00:00:00
768,2016-02-07T00:00:00
769,2016-02-08T00:00:00
770,2016-02-09T00:00:00
771,2016-02-10T00:00:00
772,2016-02-11T00:00:00
773,2016-02-12T00:00:00
774,2016-02-13T00:00:00
775,2016-02-14T00:00:00
776,2016-02-15T00:00:00
777,2016-02-16T00:00:00
778,2016-02-17T00:00:00
779,2016-02-18T00:00:00
780,2016-02-19T00:00:00
781,2016-02-20T00:00:00
782,2016-02-21T00:00:00
783,2016-02-22T00:00:00
784,2016-02-23T00:00:00
785,2016-02-24T00:00:00
786,2016-02-25T00:00:00
787,2016-02-26T00:00:00
788,2016-02-27T00:00:00
789,2016-02-28T00:00:00
790,2016-03-01T00:00:00
791,2016-03-02T00:00:00
792,2016-03-03T00:00:00
793,2016-03-04T00:00:00
794,2016-03-05T00:00:00
795,2016-03-06T00:00:00
796,2016-03-07T00:00:00
797,2016-03-08T00:00:00
798,2016-03-09T00:00:00
799,2016-03-10T00:00:00
800,2016-03-11T00:00:00
801,2016-03-12T00:00:00
802,2016-03-13T00:00:00
803,2016-03-14T00:00:00
804,2016-03-15T00:00:00
805,2016-03-16T00:00:00
806,2016-03-17T00:00:00
807,2016-03-18T00:00:00
808,2016-03-19T00:00:00
809,2016-03-20T00:00:00
810,2016-03-21T00:00:00
811,2016-03-22T00:00:00
812,2016-03-23T00:00:00
813,2016-03-24T00:00:00
814,2016-03-25T00:00:00
815,2016-03-26T00:00:00
816,2016-03-27T00:00:00
817,2016-03-28T00:00:00
818,2016-03-29T00:00:00
819,2016-03-30T00:00:00
820,2016-03-31T00:00:00
821,2016-04-01T00:00:00
822,2016-04-02T00:00:00
823,2016-04-03T00:00:00
824,2016-04-04T00:00:00
825,2016-04-05T00:00:00
826,2016-04-06T00:00:00
827,2016-04-07T00:00:00
828,2016-04-08T00:00:00
829,2016-04-09T00:00:00
830,2016-04-10T00:00:00
831,2016-04-11T00:00:00
832,2016-04-12T00:00:00
833,2016-04-13T00:00:00
834,2016-04-14T00:00:00
835,2016-04-15T00:00:00
836,2016-04-16T00:00:00
837,2016-04-17T00:00:00
838,2016-04-18T00:00:00
839,2016-04-19T00:00:00
840,2016-04-20T00:00:00
841,2016-04-21T00:00:00
842,2016-04-22T00:00:00
843,2016-04-23T00:00:00
844,2016-04-24T00:00:00
845,2016-04-25T00:00:00
846,2016-04-26T00:00:00
847,2016-04-27T00:00:00
848,2016-04-28T00:00:00
849,2016-04-29T00:00:00
850,2016-04-30T00:00:00
851,2016-05-01T00:00:00
852,2016-05-02T00:00:00
853,2016-05-03T00:00:00
854,2016-05-04T00:00:00
855,2016-05-05T00:00:00
856,2016-05-06T00:00:00
857,2016-05-07T00:00:00
858,2016-05-08T00:00:00
859,2016-05-09T00:00:00
860,2016-05-10T00:00:00
861,2016-05-11T00:00:00
862,2016-05-12T00:00:00
863,2016-05-13T00:00:00
864,2016-05-14T00:00:00
865,2016-05-15T00:00:00
866,2016-05-16T00:00:00
867,2016-05-17T00:00:00
868,2016-05-18T00:00:00
869,2016-05-19T00:00:00
870,2016-05-20T00:00:00
871,2016-05-21T00:00:00
872,2016-05-22T00:00:00
873,2016-05-23T00:00:00
874,2016-05-24T00:00:00
875,2016-05-25T00:00:00
876,2016-05-26T00:00:00
877,2016-05-27T00:00:00
878,2016-05-28T00:00:00
879,2016-05-29T00:00:00
880,2016-05-30T00:00:00
881,2016-05-31T00:00:00
882,2016-06-01T00:00:00
883,2016-06-02T00:00:00
884,2016-06-03T00:00:00
885,2016-06-04T00:00:00
886,2016-06-05T00:00:00
887,2016-06-06T00:00:00
888,2016-06-07T00:00:00
889,2016-06-08T00:00:00
890,2016-06-09T00:00:00
891,2016-06-10T00:00:00
892,2016-06-11T00:00:00
893,2016-06-12T00:00:00
894,2016-06-13T00:00:00
895,2016-06-14T00:00:00
896,2016-06-15T00:00:00
897,2016-06-16T00:00:00
898,2016-06-17T00:00:00
899,2016-06-18T00:00:00
900,2016-06-19T00:00:00
901,2016-06-20T00:00:00
902,2016-06-21T00:00:00
903,2016-06-22T00:00:00
904,2016-06-23T00:00:00
905,2016-06-24T00:00:00
906,2016-06-25T00:00:00
907,2016-06-26T00:00:00
908,2016-06-27T00:00:00
909,2016-06-28T00:00:00
910,2016-06-29T00:00:00
911,2016-06-30T00:00:00
912,2016-07-01T00:00:00
913,2016-07-02T00:00:00
914,2016-07-03T00:00:00
915,2016-07-04T00:00:00
916,2016-07-05T00:00:00
917,2016-07-06T00:00:00
918,2016-07-07T00:00:00
919,2016-07-08T00:00:00
920,2016-07-09T00:00:00
921,2016-07-10T00:00:00
922,2016-07-11T00:00:00
923,2016-07-12T00:00:00
924,2016-07-13T00:00:00
925,2016-07-14T00:00:00
926,2016-07-15T00:00:00
927,2016-07-16T00:00:00
928,2016-07-17T00:00:00
929,2016-07-18T00:00:00
930,2016-07-19T00:00:00
931,2016-07-20T00:00:00
932,2016-07-21T00:00:00
933,2016-07-22T00:00:00
934,2016-07-23T00:00:00
935,2016-07-24T00:00:00
936,2016-07-25T00:00:00
937,2016-07-26T00:00:00
938,2016-07-27T00:00:00
939,2016-07-28T00:00:00
940,2016-07-29T00:00:00
941,2016-07-30T00:00:00
942,2016-07-31T00:00:00
943,2016-08-01T00:00:00
944,2016-08-02T00:00:00
945,2016-08-03T00:00:00
946,2016-08-04T00:00:00
947,2016-08-05T00:00:00
948,2016-08-06T00:00:00
949,2016-08-07T00:00:00
950,2016-08-08T00:00:00
951,2016-08-09T00:00:00
952,2016-08-10T00:00:00
953,2016-08-11T00:00:00
954,2016-08-12T00:00:00
955,2016-08-13T00:00:00
956,2016-08-14T00:00:00
957,2016-08-15T00:00:00
958,2016-08-16T00:00:00
959,2016-08-17T00:00:00
960,2016-08-18T00:00:00
961,2016-08-19T00:00:00
962,2016-08-20T00:00:00
963,2016-08-21T00:00:00
964,2016-08-22T00:00:00
965,2016-08-23T00:00:00
966,2016-08-24T00:00:00
967,2016-08-25T00:00:00
968,2016-08-26T00:00:00
969,2016-08-27T00:00:00
970,2016-08-28T00:00:00
971,2016-08-29T00:00:00
972,2016-08-30T00:00:00
973,2016-08-31T00:00:00
974,2016-09-01T00:00:00
975,2016-09-02T00:00:00
976,2016-09-03T00:00:00
977,2016-09-04T00:00:00
978,2016-09-05T00:00:00
979,2016-09-06T00:00:00
980,2016-09-07T00:00:00
981,2016-09-08T00:00:00
982,2016-09-09T00:00:00
983,2016-09-10T00:00:00
984,2016-09-11T00:00:00
985,2016-09-12T00:00:00
986,2016-09-13T00:00:00
987,2016-09-14T00:00:00
988,2016-09-15T00:00:00
989,2016-09-16T00:00:00
990,2016-09-17T00:00:00
991,2016-09-18T00:00:00
992,2016-09-19T00:00:00
993,2016-09-20T00:00:00
994,2016-09-21T00:00:00
995,2016-09-22T00:00:00
996,2016-09-23T00:00:00
997,2016-09-24T00:00:00
998,2016-09-25T00:00:00
999,2016-09-26T00:00:00
1000,2016-09-27T00:00:00
1001,2016-09-28T00:00:00
1002,2016-09-29T00:00:00
1003,2016-09-30T00:00:00
1004,2016-10-01T00:00:00
1005,2016-10-02T00:00:00
1006,2016-10-03T00:00:00
1007,2016-10-04T00:00:00
1008,2016-10-05T00:00:00
1009,2016-10-06T00:00:00
1010,2016-10-07T00:00:00
1011,2016-10-08T00:00:00
1012,2016-10-09T00:00:00
1013,2016-10-10T00:00:00
1014,2016-10-11T00:00:00
1015,2016-10-12T00:00:00
1016,2016-10-13T00:00:00
1017,2016-10-14T00:00:00
1018,2016-10-15T00:00:00
1019,2016-10-16T00:00:00
1020,2016-10-17T00:00:00
1021,2016-10-18T00:00:00
1022,2016-10-19T00:00:00
1023,2016-10-20T00:00:00
1024,2016-10-21T00:00:00
1025,2016-10-22T00:00:00
1026,2016-10-23T00:00:00
1027,2016-10-24T00:00:00
1028,2016-10-25T00:00:00
1029,2016-10-26T00:00:00
1030,2016-10-27T00:00:00
1031,2016-10-28T00:00:00
1032,2016-10-29T00:00:00
1033,2016-10-30T00:00:00
1034,2016-10-31T00:00:00
1035,2016-11-01T00:00:00
1036,2016-11-02T00:00:00
1037,2016-11-03T00:00:00
1038,2016-11-04T00:00:00
1039,2016-11-05T00:00:00
1040,2016-11-06T00:00:00
1041,2016-11-07T00:00:00
1042,2016-11-08T00:00:00
1043,2016-11-09T00:00:00
1044,2016-11-10T00:00:00
1045,2016-11-11T00:00:00
1046,2016-11-12T00:00:00
1047,2016-11-13T00:00:00
1048,2016-11-14T00:00:00
1049,2016-11-15T00:00:00
1050,2016-11-16T00:00:00
1051,2016-11-17T00:00:00
1052,2016-11-18T00:00:00
1053,2016-11-19T00:00:00
1054,2016-11-20T00:00:00
1055,2016-11-21T00:00:00
1056,2016-11-22T00:00:00
1057,2016-11-23T00:00:00
1058,2016-11-24T00:00:00
1059,2016-11-25T00:00:00
1060,2016-11-26T00:00:00
1061,2016-11-27T00:00:00
1062,2016-11-28T00:00:00
1063,2016-11-29T00:00:00
1064,2016-11-30T00:00:00
1065,2016-12-01T00:00:00
1066,2016-12-02T00:00:00
1067,2016-12-03T00:00:00
1068,2016-12-04T00:00:00
1069,2016-12-05T00:00:00
1070,2016-12-06T00:00:00
1071,2016-12-07T00:00:00
1072,2016-12-08T00:00:00
1073,2016-12-09T00:00:00
1074,2016-12-10T00:00:00
1075,2016-12-11T00:00:00
1076,2016-12-12T00:00:00
1077,2016-12-13T00:00:00
1078,2016-12-14T00:00:00
1079,2016-12-15T00:00:00
1080,2016-12-16T00:00:00
1081,2016-12-17T00:00:00
1082,2016-12-18T00:00:00
1083,2016-12-19T00:00:00
1084,2016-12-20T00:00:00
1085,2016-12-21T00:00:00
1086,2016-12-22T00:00:00
1087,2016-12-23T00:00:00
1088,2016-12-24T00:00:00
1089,2016-12-25T00:00:00
1090,2016-12-26T00:00:00
1091,2016-12-27T00:00:00
1092,2016-12-28T00:00:00
1093,2016-12-29T00:00:00
1094,2016-12-30T00:00:00
1095,2016-12-31T00:00:00
1096,2017-01-01T00:00:00
1097,2017-01-02T00:00:00
1098,2017-01-03T00:00:00
1099,2017-01-04T00:00:00
1100,2017-01-05T00:00:00
1101,2017-01-06T00:00:00
1102,2017-01-07T00:00:00
1103,2017-01-08T00:00:00
1104,2017-01-09T00:00:00
1105,2017-01-10T00:00:00
1106,2017-01-11T00:00:00
1107,2017-01-12T00:00:00
1108,2017-01-13T00:00:00
1109,2017-01-14T00:00:00
1110,2017-01-15T00:00:00
1111,2017-01-16T00:00:00
1112,2017-01-17T00:00:00
1113,2017-01-18T00:00:00
1114,2017-01-19T00:00:00
1115,2017-01-20T00:00:00
1116,2017-01-21T00:00:00
1117,2017-01-22T00:00:00
1118,2017-01-23T00:00:00
1119,2017-01-24T00:00:00
1120,2017-01-25T00:00:00
1121,2017-01-26T00:00:00
1122,2017-01-27T00:00:00
1123,2017-01-28T00:00:00
1124,2017-01-29T00:00:00
1125,2017-01-30T00:00:00
1126,2017-01-31T00:00:00
1127,2017-02-01T00:00:00
1128,2017-02-02T00:00:00
1129,2017-02-03T00:00:00
1130,2017-02-04T00:00:00
1131,2017-02-05T00:00:00
1132,2017-02-06T00:00:00
1133,2017-02-07T00:00:00
1134,2017-02-08T00:00:00
1135,2017-02-09T00:00:00
1136,2017-02-10T00:00:00
1137,2017-02-11T00:00:00
1138,2017-02-12T00:00:00
1139,2017-02-13T00:00:00
1140,2017-02-14T00:00:00
1141,2017-02-15T00:00:00
1142,2017-02-16T00:00:00
1143,2017-02-17T00:00:00
1144,2017-02-18T00:00:00
1145,2017-02-19T00:00:00
1146,2017-02-20T00:00:00
1147,2017-02-21T00:00:00
1148,2017-02-22T00:00:00
1149,2017-02-23T00:00:00
1150,2017-02-24T00:00:00
1151,2017-02-25T00:00:00
1152,2017-02-26T00:00:00
1153,2017-02-27T00:00:00
1154,2017-02-28T00:00:00
1155,2017-03-01T00:00:00
1156,2017-03-02T00:00:00
1157,2017-03-03T00:00:00
1158,2017-03-04T00:00:00
1159,2017-03-05T00:00:00
1160,2017-03-06T00:00:00
1161,2017-03-07T00:00:00
1162,2017-03-08T00:00:00
1163,2017-03-09T00:00:00
1164,2017-03-10T00:00:00
1165,2017-03-11T00:00:00
1166,2017-03-12T00:00:00
1167,2017-03-13T00:00:00
1168,2017-03-14T00:00:00
1169,2017-03-15T00:00:00
1170,2017-03-16T00:00:00
1171,2017-03-17T00:00:00
1172,2017-03-18T00:00:00
1173,2017-03-19T00:00:00
1174,2017-03-20T00:00:00
1175,2017-03-21T00:00:00
1176,2017-03-22T00:00:00
1177,2017-03-23T00:00:00
1178,2017-03-24T00:00:00
1179,2017-03-25T00:00:00
1180,2017-03-26T00:00:00
1181,2017-03-27T00:00:00
1182,2017-03-28T00:00:00
1183,2017-03-29T00:00:00
1184,2017-03-30T00:00:00
1185,2017-03-31T00:00:00
1186,2017-04-01T00:00:00
1187,2017-04-02T00:00:00
1188,2017-04-03T00:00:00
1189,2017-04-04T00:00:00
1190,2017-04-05T00:00:00
1191,2017-04-06T00:00:00
1192,2017-04-07T00:00:00
1193,2017-04-08T00:00:00
1194,2017-04-09T00:00:00
1195,2017-04-10T00:00:00
1196,2017-04-11T00:00:00
1197,2017-04-12T00:00:00
1198,2017-04-13T00:00:00
1199,2017-04-14T00:00:00
1200,2017-04-15T00:00:00
1201,2017-04-16T00:00:00
1202,2017-04-17T00:00:00
1203,2017-04-18T00:00:00
1204,2017-04-19T00:00:00
1205,2017-04-20T00:00:00
1206,2017-04-21T00:00:00
1207,2017-04-22T00:00:00
1208,2017-04-23T00:00:00
1209,2017-04-24T00:00:00
1210,2017-04-25T00:00:00
1211,2017-04-26T00:00:00
1212,2017-04-27T00:00:00
1213,2017-04-28T00:00:00
1214,2017-04-29T00:00:00
1215,2017-04-30T00:00:00
1216,2017-05-01T00:00:00
1217,2017-05-02T00:00:00
1218,2017-05-03T00:00:00
1219,2017-05-04T00:00:00
1220,2017-05-05T00:00:00
1221,2017-05-06T00:00:00
1222,2017-05-07T00:00:00
1223,2017-05-08T00:00:00
1224,2017-05-09T00:00:00
1225,2017-05-10T00:00:00
1226,2017-05-11T00:00:00
1227,2017-05-12T00:00:00
1228,2017-05-13T00:00:00
1229,2017-05-14T00:00:00
1230,2017-05-15T00:00:00
1231,2017-05-16T00:00:00
1232,2017-05-17T00:00:00
1233,2017-05-18T00:00:00
1234,2017-05-19T00:00:00
1235,2017-05-20T00:00:00
1236,2017-05-21T00:00:00
1237,2017-05-22T00:00:00
1238,2017-05-23T00:00:00
1239,2017-05-24T00:00:00
1240,2017-05-25T00:00:00
1241,2017-05-26T00:00:00
1242,2017-05-27T00:00:00
1243,2017-05-28T00:00:00
1244,2017-05-29T00:00:00
1245,2017-05-30T00:00:00
1246,2017-05-31T00:00:00
1247,2017-06-01T00:00:00
1248,2017-06-02T00:00:00
1249,2017-06-03T00:00:00
1250,2017-06-04T00:00:00
1251,2017-06-05T00:00:00
1252,2017-06-06T00:00:00
1253,2017-06-07T00:00:00
1254,2017-06-08T00:00:00
1255,2017-06-09T00:00:00
1256,2017-06-10T00:00:00
1257,2017-06-11T00:00:00
1258,2017-06-12T00:00:00
1259,2017-06-13T00:00:00
1260,2017-06-14T00:00:00
1261,2017-06-15T00:00:00
1262,2017-06-16T00:00:00
1263,2017-06-17T00:00:00
1264,2017-06-18T00:00:00
1265,2017-06-19T00:00:00
1266,2017-06-20T00:00:00
1267,2017-06-21T00:00:00
1268,2017-06-22T00:00:00
1269,2017-06-23T00:00:00
1270,2017-06-24T00:00:00
1271,2017-06-25T00:00:00
1272,2017-06-26T00:00:00
1273,2017-06-27T00:00:00
1274,2017-06-28T00:00:00
1275,2017-06-29T00:00:00
1276,2017-06-30T00:00:00
1277,2017-07-01T00:00:00
1278,2017-07-02T00:00:00
1279,2017-07-03T00:00:00
1280,2017-07-04T00:00:00
1281,2017-07-05T00:00:00
1282,2017-07-06T00:00:00
1283,2017-07-07T00:00:00
1284,2017-07-08T00:00:00
1285,2017-07-09T00:00:00
1286,2017-07-10T00:00:00
1287,2017-07-11T00:00:00
1288,2017-07-12T00:00:00
1289,2017-07-13T00:00:00
1290,2017-07-14T00:00:00
1291,2017-07-15T00:00:00
1292,2017-07-16T00:00:00
1293,2017-07-17T00:00:00
1294,2017-07-18T00:00:00
1295,2017-07-19T00:00:00
1296,2017-07-20T00:00:00
1297,2017-07-21T00:00:00
1298,2017-07-22T00:00:00
1299,2017-07-23T00:00:00
1300,2017-07-24T00:00:00
1301,2017-07-25T00:00:00
1302,2017-07-26T00:00:00
1303,2017-07-27T00:00:00
1304,2017-07-28T00:00:00
1305,2017-07-29T00:00:00
1306,2017-07-30T00:00:00
1307,2017-07-31T00:00:00
1308,2017-08-01T00:00:00
1309,2017-08-02T00:00:00
1310,2017-08-03T00:00:00
1311,2017-08-04T00:00:00
1312,2017-08-05T00:00:00
1313,2017-08-06T00:00:00
1314,2017-08-07T00:00:00
1315,2017-08-08T00:00:00
1316,2017-08-09T00:00:00
1317,2017-08-10T00:00:00
1318,2017-08-11T00:00:00
1319,2017-08-12T00:00:00
1320,2017-08-13T00:00:00
1321,2017-08-14T00:00:00
1322,2017-08-15T00:00:00
1323,2017-08-16T00:00:00
1324,2017-08-17T00:00:00
1325,2017-08-18T00:00:00
1326,2017-08-19T00:00:00
1327,2017-08-20T00:00:00
1328,2017-08-21T00:00:00
1329,2017-08-22T00:00:00
1330,2017-08-23T00:00:00
1331,2017-08-24T00:00:00
1332,2017-08-25T00:00:00
1333,2017-08-26T00:00:00
1334,2017-08-27T00:00:00
1335,2017-08-28T00:00:00
1336,2017-08-29T00:00:00
1337,2017-08-30T00:00:00
1338,2017-08-31T00:00:00
1339,2017-09-01T00:00:00
1340,2017-09-02T00:00:00
1341,2017-09-03T00:00:00
1342,2017-09-04T00:00:00
1343,2017-09-05T00:00:00
1344,2017-09-06T00:00:00
1345,2017-09-07T00:00:00
1346,2017-09-08T00:00:00
1347,2017-09-09T00:00:00
1348,2017-09-10T00:00:00
1349,2017-09-11T00:00:00
1350,2017-09-12T00:00:00
1351,2017-09-13T00:00:00
1352,2017-09-14T00:00:00
1353,2017-09-15T00:00:00
1354,2017-09-16T00:00:00
1355,2017-09-17T00:00:00
1356,2017-09-18T00:00:00
1357,2017-09-19T00:00:00
1358,2017-09-20T00:00:00
1359,2017-09-21T00:00:00
1360,2017-09-22T00:00:00
1361,2017-09-23T00:00:00
1362,2017-09-24T00:00:00
1363,2017-09-25T00:00:00
1364,2017-09-26T00:00:00
1365,2017-09-27T00:00:00
1366,2017-09-28T00:00:00
1367,2017-09-29T00:00:00
1368,2017-09-30T00:00:00
1369,2017-10-01T00:00:00
1370,2017-10-02T00:00:00
1371,2017-10-03T00:00:00
1372,2017-10-04T00:00:00
1373,2017-10-05T00:00:00
1374,2017-10-06T00:00:00
1375,2017-10-07T00:00:00
1376,2017-10-08T00:00:00
1377,2017-10-09T00:00:00
1378,2017-10-10T00:00:00
1379,2017-10-11T00:00:00
1380,2017-10-12T00:00:00
1381,2017-10-13T00:00:00
1382,2017-10-14T00:00:00
1383,2017-10-15T00:00:00
1384,2017-10-16T00:00:00
1385,2017-10-17T00:00:00
1386,2017-10-18T00:00:00
1387,2017-10-19T00:00:00
1388,2017-10-20T00:00:00
1389,2017-10-21T00:00:00
1390,2017-10-22T00:00:00
1391,2017-10-23T00:00:00
1392,2017-10-24T00:00:00
1393,2017-10-25T00:00:00
1394,2017-10-26T00:00:00
1395,2017-10-27T00:00:00
1396,2017-10-28T00:00:00
1397,2017-10-29T00:00:00
1398,2017-10-30T00:00:00
1399,2017-10-31T00:00:00
1400,2017-11-01T00:00:00
1401,2017-11-02T00:00:00
1402,2017-11-03T00:00:00
1403,2017-11-04T00:00:00
1404,2017-11-05T00:00:00
1405,2017-11-06T00:00:00
1406,2017-11-07T00:00:00
1407,2017-11-08T00:00:00
1408,2017-11-09T00:00:00
1409,2017-11-10T00:00:00
1410,2017-11-11T00:00:00
1411,2017-11-12T00:00:00
1412,2017-11-13T00:00:00
1413,2017-11-14T00:00:00
1414,2017-11-15T00:00:00
1415,2017-11-16T00:00:00
1416,2017-11-17T00:00:00
1417,2017-11-18T00:00:00
1418,2017-11-19T00:00:00
1419,2017-11-20T00:00:00
1420,2017-11-21T00:00:00
1421,2017-11-22T00:00:00
1422,2017-11-23T00:00:00
1423,2017-11-24T00:00:00
1424,2017-11-25T00:00:00
1425,2017-11-26T00:00:00
1426,2017-11-27T00:00:00
1427,2017-11-28T00:00:00
1428,2017-11-29T00:00:00
1429,2017-11-30T00:00:00
1430,2017-12-01T00:00:00
1431,2017-12-02T00:00:00
1432,2017-12-03T00:00:00
1433,2017-12-04T00:00:00
1434,2017-12-05T00:00:00
1435,2017-12-06T00:00:00
1436,2017-12-07T00:00:00
1437,2017-12-08T00:00:00
1438,2017-12-09T00:00:00
1439,2017-12-10T00:00:00
1440,2017-12-11T00:00:00
1441,2017-12-12T00:00:00
1442,2017-12-13T00:00:00
1443,2017-12-14T00:00:00
1444,2017-12-15T00:00:00
1445,2017-12-16T00:00:00
1446,2017-12-17T00:00:00
1447,2017-12-18T00:00:00
1448,2017-12-19T00:00:00
1449,2017-12-20T00:00:00
1450,2017-12-21T00:00:00
1451,2017-12-22T00:00:00
1452,2017-12-23T00:00:00
1453,2017-12-24T00:00:00
1454,2017-12-25T00:00:00
1455,2017-12-26T00:00:00
1456,2017-12-27T00:00:00
1457,2017-12-28T00:00:00
1458,2017-12-29T00:00:00
1459,2017-12-30T00:00:00
1460,2017-12-31T00:00:00
1461,2018-01-01T00:00:00
1462,2018-01-02T00:00:00
1463,2018-01-03T00:00:00
1464,2018-01-04T00:00:00
1465,2018-01-05T00:00:00
1466,2018-01-06T00:00:00
1467,2018-01-07T00:00:00
